p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
5.22060566201835e-07,-0.700947846970618,0.456,0.449,0.0235282255975843,CD4/8-TOP2A,PIK3R1
5.56600292397154e-07,-0.514960925085131,0.197,0.256,0.025084861977755,CD4/8-TOP2A,SCML4
7.22365524585424e-07,-0.30813215193052,0.745,0.683,0.0325555694620159,CD4/8-TOP2A,ZFAS1
8.60772519351564e-07,-0.283691771657863,0.727,0.648,0.0387932959021363,CD4/8-TOP2A,GSTK1
9.12599766927242e-07,-0.514041920809101,0.299,0.337,0.0411290462958769,CD4/8-TOP2A,FCMR
9.7494317100202e-07,-0.652434467248509,0.171,0.234,0.043938738830719,CD4/8-TOP2A,CCR7
1.16129297007251e-06,-0.605881850443895,0.599,0.584,0.0523371515752278,CD4/8-TOP2A,CST7
1.30875620577027e-06,-0.427381708904709,0.628,0.578,0.0589830246816545,CD4/8-TOP2A,AKAP13
1.34381395707992e-06,0.461202417582177,0.285,0.187,0.0605630074176777,CD4/8-TOP2A,APOC1
1.36440276824209e-06,-0.575219587169388,0.146,0.209,0.0614909039591346,CD4/8-TOP2A,SESN1
1.38345408330552e-06,-0.375824078430046,0.179,0.242,0.0623495086264133,CD4/8-TOP2A,NCF1
1.54270126050257e-06,-0.38076869441999,0.092,0.155,0.0695264604083299,CD4/8-TOP2A,KLF3
2.17025163130412e-06,-0.447728738799503,0.778,0.749,0.097808900519614,CD4/8-TOP2A,SAT1
2.36680382887453e-06,-0.568550209579403,0.16,0.219,0.106667114959717,CD4/8-TOP2A,CD40LG
2.40865754585887e-06,-0.443697973030692,0.414,0.418,0.108553378276768,CD4/8-TOP2A,RNASET2
2.53488734481982e-06,-0.492403375382877,0.248,0.296,0.11424230285634,CD4/8-TOP2A,FKBP11
2.7170314969599e-06,-0.291302874701357,0.837,0.773,0.122451175504989,CD4/8-TOP2A,EVL
4.304679391004e-06,-0.581529273154853,0.528,0.526,0.194003290793768,CD4/8-TOP2A,NR4A2
4.40438613301708e-06,-0.462427933028726,0.164,0.22,0.198496874242814,CD4/8-TOP2A,TNFSF8
5.08830043317701e-06,-0.64391437018253,0.423,0.419,0.229319523922421,CD4/8-TOP2A,AIM1
6.73364837077266e-06,-0.683507014555049,0.572,0.534,0.303472064773982,CD4/8-TOP2A,CITED2
8.85439016387914e-06,-0.295793476326472,0.816,0.751,0.399049655905705,CD4/8-TOP2A,HCST
1.27413008065059e-05,0.275860213308477,0.262,0.172,0.574224944747606,CD4/8-TOP2A,LYZ
1.32332032786913e-05,-0.441196194489507,0.548,0.506,0.596394005364058,CD4/8-TOP2A,IDS
1.965233303569e-05,-0.366840385346696,0.12,0.173,0.885691345252478,CD4/8-TOP2A,LY9
2.01352662343639e-05,-0.391347956131047,0.605,0.542,0.907456178650313,CD4/8-TOP2A,ANKRD12
2.14128742340144e-05,-0.413863585848592,0.271,0.297,0.965035415978561,CD4/8-TOP2A,NME3
2.34193729900128e-05,-0.603513642954798,0.447,0.443,1,CD4/8-TOP2A,PIM2
2.52933189746972e-05,-0.59405188176019,0.127,0.183,1,CD4/8-TOP2A,RPS4Y1
4.72889984396858e-05,-0.630897872044323,0.497,0.478,1,CD4/8-TOP2A,ZNF331
5.13909317254106e-05,-0.335390675320022,0.684,0.613,1,CD4/8-TOP2A,ACAP1
5.94097893980189e-05,-0.433965542090051,0.525,0.478,1,CD4/8-TOP2A,JUND
6.25008418376813e-05,-0.470090009181163,0.314,0.329,1,CD4/8-TOP2A,GZMM
6.87642273111806e-05,0.294661033674718,0.832,0.726,1,CD4/8-TOP2A,S100A10
9.36438772414223e-05,-0.338361973229873,0.135,0.182,1,CD4/8-TOP2A,TCF7
9.79328510969057e-05,-0.374103208857322,0.681,0.6,1,CD4/8-TOP2A,CCNL1
0.000104227557683263,-0.397634665285386,0.689,0.634,1,CD4/8-TOP2A,IER2
0.000125139187159055,-0.258343261935525,0.084,0.13,1,CD4/8-TOP2A,LSR
0.000166256488418187,-0.292021654242355,0.727,0.638,1,CD4/8-TOP2A,PPP1R2
0.000191391800053887,-0.460226174372534,0.523,0.486,1,CD4/8-TOP2A,TAGAP
0.00020392299795783,-0.296020185282975,0.595,0.546,1,CD4/8-TOP2A,CUTA
0.000255851972539064,-0.320713626768076,0.75,0.645,1,CD4/8-TOP2A,CELF2
0.000281312443571303,-0.35029200414003,0.6,0.544,1,CD4/8-TOP2A,SQSTM1
0.000347699485447659,-0.356279453641408,0.637,0.558,1,CD4/8-TOP2A,CCND3
0.000425363672862415,-0.253623822597197,0.931,0.931,1,CD4/8-TOP2A,RPS20
0.000440104438184305,-0.443497304422452,0.326,0.333,1,CD4/8-TOP2A,STAT4
0.000494231062980926,-0.449897292424075,0.168,0.203,1,CD4/8-TOP2A,FBXO32
0.000544967622974811,-0.408772875157548,0.174,0.207,1,CD4/8-TOP2A,CDC14A
0.000550922811297027,-0.354428624122404,0.679,0.615,1,CD4/8-TOP2A,ZFP36L1
0.000684705220434272,-0.347078884158298,0.643,0.57,1,CD4/8-TOP2A,KIAA1551
0.000893748177324116,-0.263386885463036,0.743,0.669,1,CD4/8-TOP2A,STK17A
0.000926689669730901,-0.289764249338766,0.742,0.681,1,CD4/8-TOP2A,ETS1
0.0010986899154796,-0.376040353327601,0.414,0.395,1,CD4/8-TOP2A,TNFRSF14
0.00113584172745819,-0.386887394221795,0.651,0.567,1,CD4/8-TOP2A,FYN
0.00126088923360029,-0.424031484050077,0.461,0.422,1,CD4/8-TOP2A,USP15
0.00134045535209692,-0.470252595140401,0.454,0.418,1,CD4/8-TOP2A,TMEM2
0.00141360566245193,-0.270562612548384,0.725,0.665,1,CD4/8-TOP2A,RARRES3
0.00141687433435516,-0.290120888041498,0.395,0.413,1,CD4/8-TOP2A,ATP6V0C
0.00190478744513167,-0.535923639920079,0.962,0.89,1,CD4/8-TOP2A,RPS26
0.00200147524732926,-0.704362851579042,0.1,0.136,1,CD4/8-TOP2A,CH25H
0.00217333141000741,-0.479442124069095,0.28,0.295,1,CD4/8-TOP2A,CD55
0.00224000084004047,-0.426384691519626,0.459,0.413,1,CD4/8-TOP2A,MPHOSPH8
0.00231621522382959,-0.411669055604566,0.469,0.425,1,CD4/8-TOP2A,IL10RA
0.00252456442365436,-0.499848640119015,0.607,0.551,1,CD4/8-TOP2A,CREM
0.00256073795513024,-0.323276900052278,0.09,0.123,1,CD4/8-TOP2A,PTGER2
0.00263916245670709,-0.303204783532878,0.561,0.499,1,CD4/8-TOP2A,NDFIP1
0.0027171001766273,-0.261717313082395,0.84,0.787,1,CD4/8-TOP2A,DDIT4
0.00277172399138338,-0.409903942457001,0.472,0.445,1,CD4/8-TOP2A,CSRNP1
0.0028034222416181,-0.471932686018231,0.717,0.674,1,CD4/8-TOP2A,DUSP2
0.00326111952470727,-0.298061206886248,0.145,0.175,1,CD4/8-TOP2A,KLHL24
0.00334754189382717,-0.269364502423976,0.087,0.12,1,CD4/8-TOP2A,MATK
0.00396611924661833,-0.454294487783657,0.194,0.216,1,CD4/8-TOP2A,NEU1
0.00401827236542617,-0.354953563085291,0.613,0.531,1,CD4/8-TOP2A,ZC3HAV1
0.00466195165561309,-0.493510508160038,0.326,0.325,1,CD4/8-TOP2A,SOCS3
0.0048394916397155,-0.331407586021351,0.262,0.189,1,CD4/8-TOP2A,MAGEH1
0.00646253065487046,-0.282539030529239,0.115,0.145,1,CD4/8-TOP2A,CCR4
0.00646331174991025,-0.530662454154885,0.296,0.3,1,CD4/8-TOP2A,MYADM
0.00651108030981408,-0.364567700708884,0.576,0.5,1,CD4/8-TOP2A,EML4
0.00676503749379555,-0.538371518854426,0.257,0.277,1,CD4/8-TOP2A,AREG
0.00718842171007686,-0.394509979457092,0.257,0.261,1,CD4/8-TOP2A,HBP1
0.0073774798201251,-0.285435654842583,0.78,0.736,1,CD4/8-TOP2A,CD7
0.00830667713758808,-0.296595422713586,0.133,0.16,1,CD4/8-TOP2A,ZBTB20
0.00890935214843005,-0.273227459330792,0.637,0.597,1,CD4/8-TOP2A,FKBP5
0,2.51093258520366,0.921,0.199,0,CD4/8-MCM5,STMN1
0,2.23233637510753,0.805,0.031,0,CD4/8-MCM5,TYMS
0,1.99215931171776,0.927,0.325,0,CD4/8-MCM5,DUT
0,1.8142810438841,0.584,0.028,0,CD4/8-MCM5,KIAA0101
0,1.75834339254797,0.775,0.075,0,CD4/8-MCM5,MCM7
0,1.71422971862969,0.777,0.143,0,CD4/8-MCM5,PCNA
0,1.67952603986693,0.798,0.107,0,CD4/8-MCM5,MCM5
0,1.65602986059462,0.584,0.023,0,CD4/8-MCM5,TK1
0,1.41651706932062,0.666,0.019,0,CD4/8-MCM5,GINS2
0,1.41607130251918,0.748,0.107,0,CD4/8-MCM5,MCM3
0,1.25034297571763,0.711,0.116,0,CD4/8-MCM5,TMEM106C
0,1.2180429584278,0.33,0.023,0,CD4/8-MCM5,RRM2
0,1.20846124052572,0.534,0.031,0,CD4/8-MCM5,DHFR
0,1.18599925807585,0.529,0.026,0,CD4/8-MCM5,ZWINT
0,1.17535837831842,0.543,0.026,0,CD4/8-MCM5,CLSPN
0,1.17168951734645,0.579,0.024,0,CD4/8-MCM5,MCM2
0,1.14686332833335,0.584,0.06,0,CD4/8-MCM5,HELLS
0,1.13135674009872,0.518,0.025,0,CD4/8-MCM5,CENPU
0,1.11542054570153,0.543,0.039,0,CD4/8-MCM5,FEN1
0,1.1039904268772,0.655,0.11,0,CD4/8-MCM5,MCM6
0,1.09181027093319,0.495,0.011,0,CD4/8-MCM5,UHRF1
0,1.07975131911133,0.555,0.034,0,CD4/8-MCM5,MCM4
0,1.0694592178953,0.529,0.017,0,CD4/8-MCM5,CDT1
0,1.0505715979964,0.568,0.086,0,CD4/8-MCM5,CENPM
0,1.02591738811793,0.495,0.044,0,CD4/8-MCM5,CDCA7
0,1.00294386670793,0.441,0.028,0,CD4/8-MCM5,ASF1B
0,0.982152145750723,0.523,0.039,0,CD4/8-MCM5,CENPH
0,0.968923222973424,0.554,0.061,0,CD4/8-MCM5,SMC2
0,0.904448821705515,0.434,0.034,0,CD4/8-MCM5,MKI67
0,0.877536446807484,0.523,0.068,0,CD4/8-MCM5,CENPK
0,0.861544728711561,0.439,0.022,0,CD4/8-MCM5,CHEK1
0,0.850160334826102,0.484,0.058,0,CD4/8-MCM5,RNASEH2A
0,0.826910230603373,0.504,0.065,0,CD4/8-MCM5,LIG1
0,0.80156841422972,0.48,0.063,0,CD4/8-MCM5,SNRNP25
0,0.799773734749693,0.382,0.007,0,CD4/8-MCM5,CDC45
0,0.76181464010182,0.339,0.014,0,CD4/8-MCM5,BRCA1
0,0.748684607230584,0.389,0.025,0,CD4/8-MCM5,TCF19
0,0.740653706701813,0.425,0.043,0,CD4/8-MCM5,CDK2
0,0.732406683047431,0.464,0.051,0,CD4/8-MCM5,ACOT7
0,0.689909486867187,0.345,0.012,0,CD4/8-MCM5,DTL
0,0.669909366307984,0.345,0.022,0,CD4/8-MCM5,ORC6
0,0.662217385082704,0.37,0.022,0,CD4/8-MCM5,WDR34
0,0.661817355744869,0.412,0.044,0,CD4/8-MCM5,WDR76
0,0.643207114962378,0.266,0.01,0,CD4/8-MCM5,FAM111B
0,0.639650665888187,0.338,0.016,0,CD4/8-MCM5,RMI2
0,0.61757496365505,0.293,0.012,0,CD4/8-MCM5,PKMYT1
0,0.616292611030023,0.343,0.022,0,CD4/8-MCM5,PAQR4
0,0.599644268112893,0.296,0.008,0,CD4/8-MCM5,E2F1
0,0.594592293801872,0.309,0.019,0,CD4/8-MCM5,GGH
0,0.588072945447317,0.341,0.024,0,CD4/8-MCM5,CENPW
0,0.580184781899446,0.275,0.016,0,CD4/8-MCM5,RAD51AP1
0,0.542626317798751,0.309,0.022,0,CD4/8-MCM5,CHAF1A
0,0.534868131267946,0.271,0.008,0,CD4/8-MCM5,CDC6
0,0.48932958699963,0.248,0.014,0,CD4/8-MCM5,CDCA7L
0,0.486612374402636,0.275,0.009,0,CD4/8-MCM5,RAD51
0,0.48628614718065,0.273,0.02,0,CD4/8-MCM5,WDHD1
0,0.459579353356095,0.243,0.006,0,CD4/8-MCM5,MCM10
0,0.422743622218424,0.266,0.015,0,CD4/8-MCM5,CHAF1B
0,0.414751479876934,0.207,0.007,0,CD4/8-MCM5,MYBL2
0,0.29224334959282,0.162,0.004,0,CD4/8-MCM5,C16orf59
6.79032750192998e-305,0.32077357811883,0.182,0.009,3.0602647985698e-300,CD4/8-MCM5,POLE2
1.5820130052418e-300,0.26821796549765,0.145,0.005,7.12981621202374e-296,CD4/8-MCM5,RAD54L
4.61371766395202e-299,0.680569111954589,0.386,0.042,2.0793102767899e-294,CD4/8-MCM5,UBE2T
3.72893528856007e-294,0.695163358343255,0.446,0.057,1.68055655584825e-289,CD4/8-MCM5,RFC4
1.30864285934292e-292,0.339359480828084,0.162,0.007,5.89779163848669e-288,CD4/8-MCM5,DSCC1
3.77194103393714e-287,0.45749025075612,0.22,0.014,1.69993838517479e-282,CD4/8-MCM5,CDCA5
1.03120399397641e-283,0.61080301581044,0.323,0.031,4.64743016005287e-279,CD4/8-MCM5,ATAD5
5.04899938770194e-283,0.551393071682317,0.307,0.028,2.27548304404951e-278,CD4/8-MCM5,FANCI
1.18220244742767e-282,0.330360871003934,0.184,0.01,5.32794999006702e-278,CD4/8-MCM5,PSMC3IP
9.3008219602884e-277,0.292293501441397,0.138,0.005,4.19169444106277e-272,CD4/8-MCM5,ORC1
2.91725239884337e-263,0.613799324143091,0.361,0.042,1.31474731111073e-258,CD4/8-MCM5,IFI27L1
6.23643359710986e-261,0.3482497861466,0.223,0.016,2.81063589354547e-256,CD4/8-MCM5,CENPP
1.10096996785327e-259,0.715568231639244,0.355,0.041,4.96185145112112e-255,CD4/8-MCM5,CDK1
5.15593389289374e-258,0.76525665376203,0.432,0.061,2.32367628684935e-253,CD4/8-MCM5,PAICS
4.44892706289963e-257,0.419078292688779,0.248,0.02,2.0050424487076e-252,CD4/8-MCM5,TIMELESS
1.16442762603155e-253,0.784085273435763,0.48,0.075,5.24784242499901e-249,CD4/8-MCM5,C19orf48
4.04793588477217e-253,1.04674235490586,0.686,0.154,1.82432374454912e-248,CD4/8-MCM5,NUDT1
6.48487701462466e-252,0.254727981806263,0.134,0.005,2.92260437295104e-247,CD4/8-MCM5,EXO1
2.75651960784015e-244,0.548310592736186,0.284,0.028,1.2423082568614e-239,CD4/8-MCM5,BRCA2
1.71754270838175e-241,0.728576348639794,0.482,0.078,7.74062147813489e-237,CD4/8-MCM5,MTHFD1
4.13489722251224e-235,0.390045088003489,0.214,0.016,1.86351548024182e-230,CD4/8-MCM5,ZNF367
4.76418813727057e-235,0.739726023643335,0.439,0.067,2.1471243097051e-230,CD4/8-MCM5,MAD2L1
7.37208909523792e-235,1.41403564817878,0.895,0.33,3.32245311344183e-230,CD4/8-MCM5,RANBP1
5.05394917511207e-232,0.815228375568275,0.562,0.109,2.27771381423951e-227,CD4/8-MCM5,CDK4
3.87717460452646e-231,0.775125424708009,0.462,0.074,1.74736505076799e-226,CD4/8-MCM5,CKS1B
7.03883423364506e-231,1.01959096586831,0.704,0.171,3.17226181241916e-226,CD4/8-MCM5,DNAJC9
4.34144292818171e-226,0.434645790974168,0.205,0.016,1.95660149887293e-221,CD4/8-MCM5,PHGDH
4.1363781073008e-225,0.500025133289626,0.35,0.045,1.86418288539832e-220,CD4/8-MCM5,CENPN
9.95458671948292e-225,0.445890246596183,0.28,0.029,4.48633314273656e-220,CD4/8-MCM5,POLD1
5.38722549898781e-222,0.434526174643427,0.271,0.028,2.42791478788383e-217,CD4/8-MCM5,DSN1
2.28572459367713e-216,1.08538746500547,0.755,0.21,1.03013035987841e-211,CD4/8-MCM5,DNMT1
1.16125515859492e-215,0.760694388799346,0.484,0.087,5.2335447487556e-211,CD4/8-MCM5,UNG
8.15748716238243e-215,0.752328557963335,0.5,0.093,3.67641631434251e-210,CD4/8-MCM5,DCTPP1
4.47273308273619e-213,1.26928100532966,1,0.97,2.01577134572755e-208,CD4/8-MCM5,GAPDH
1.92524271995386e-212,0.741768228719018,0.452,0.076,8.67668389028803e-208,CD4/8-MCM5,NUSAP1
5.49921672186242e-208,0.60924351042178,0.386,0.058,2.47838699220896e-203,CD4/8-MCM5,RFC2
1.30022165027697e-204,0.428649223719807,0.305,0.038,5.85983893346823e-200,CD4/8-MCM5,RFC5
4.23049638178835e-202,1.07512218720533,0.695,0.186,1.90660010934437e-197,CD4/8-MCM5,STRA13
1.7552494775997e-201,0.512822588647281,0.33,0.045,7.91055834564631e-197,CD4/8-MCM5,SLC43A3
2.68953896065417e-200,0.296706207230497,0.186,0.014,1.21212141878762e-195,CD4/8-MCM5,MELK
2.37158033637693e-197,0.421659620439711,0.241,0.025,1.06882382599836e-192,CD4/8-MCM5,NCAPG2
2.02531878841647e-195,0.631376173653086,0.42,0.071,9.12770671563536e-191,CD4/8-MCM5,DTYMK
8.02121647160059e-195,0.4292274608063,0.255,0.028,3.61500183942096e-190,CD4/8-MCM5,FANCG
8.14621050260322e-189,0.681194460919291,0.455,0.085,3.67133414931322e-184,CD4/8-MCM5,GMNN
1.03689932285298e-186,1.07040382146195,0.771,0.249,4.67309786823382e-182,CD4/8-MCM5,RPA3
3.64579963190062e-183,0.45236665760049,0.311,0.043,1.64308897810497e-178,CD4/8-MCM5,RBBP8
2.16013465776515e-182,0.529579504803551,0.355,0.055,9.73529487561598e-178,CD4/8-MCM5,HIRIP3
3.87758673453459e-179,0.338134226015782,0.209,0.021,1.74755078952005e-174,CD4/8-MCM5,RFC3
5.90194804907233e-178,1.27874871471304,0.975,0.666,2.65988994675592e-173,CD4/8-MCM5,TPI1
4.36240648538133e-177,0.311821929871754,0.18,0.015,1.96604935483166e-172,CD4/8-MCM5,SLC29A1
8.91539709925416e-175,0.410918163566805,0.252,0.03,4.01799116469186e-170,CD4/8-MCM5,CCDC34
1.89375127330649e-173,0.313895473587801,0.15,0.011,8.5347582385377e-169,CD4/8-MCM5,SPC25
3.99030780192536e-172,0.724142053964411,0.479,0.101,1.79835192017172e-167,CD4/8-MCM5,TFDP1
1.18183732616633e-170,0.326138315647062,0.2,0.02,5.32630446156641e-166,CD4/8-MCM5,NUDT8
2.07552171490549e-170,0.432082360555656,0.211,0.022,9.35396126473608e-166,CD4/8-MCM5,KNTC1
5.43873007420969e-170,0.402826214741039,0.257,0.032,2.45112686984482e-165,CD4/8-MCM5,POLA2
4.18614340228857e-168,1.06020939874903,0.996,0.96,1.88661110854341e-163,CD4/8-MCM5,PFN1
6.62727894415924e-167,0.294651627485617,0.164,0.014,2.98678207455369e-162,CD4/8-MCM5,SGOL1
3.12730933100321e-166,0.381056300850945,0.207,0.022,1.40941576929653e-161,CD4/8-MCM5,KIFC1
4.32406654343773e-165,0.769554119908462,0.471,0.101,1.94877030979651e-160,CD4/8-MCM5,ATAD2
4.85580403137657e-163,1.03165783219174,0.809,0.299,2.18841376086079e-158,CD4/8-MCM5,H2AFY
5.9733933076263e-163,0.382315787023638,0.277,0.038,2.69208889588102e-158,CD4/8-MCM5,SHMT1
3.76484171096127e-161,0.470206769077048,0.304,0.046,1.69673886229603e-156,CD4/8-MCM5,NRM
8.57488589658654e-161,0.25175951950477,0.17,0.015,3.86452957587362e-156,CD4/8-MCM5,TMEM97
1.54322432097545e-159,0.962542124476923,0.7,0.22,6.95500336977215e-155,CD4/8-MCM5,CARHSP1
4.12713814577548e-158,1.08167618052975,0.805,0.314,1.86001861953809e-153,CD4/8-MCM5,NASP
3.13852321746202e-157,1.5149503907219,0.887,0.457,1.41446964364578e-152,CD4/8-MCM5,TUBB
3.3941825396363e-157,0.630801357076713,0.425,0.086,1.52969018696329e-152,CD4/8-MCM5,EZH2
3.86171000351985e-157,1.2013073164674,0.893,0.46,1.74039546438632e-152,CD4/8-MCM5,DEK
4.99206111193566e-156,0.475510251098312,0.359,0.063,2.24982210192716e-151,CD4/8-MCM5,SCCPDH
9.80687207302689e-155,1.31928399122236,0.954,0.67,4.41976110587176e-150,CD4/8-MCM5,HMGN2
2.93030215794024e-154,1.12763340443794,0.905,0.506,1.32062857654051e-149,CD4/8-MCM5,SNRPB
4.31596318735024e-154,0.343756157409317,0.234,0.029,1.945118289275e-149,CD4/8-MCM5,SAC3D1
6.01657506598764e-154,0.42245973849794,0.32,0.052,2.71155005073931e-149,CD4/8-MCM5,CLN6
6.53938848467791e-152,0.260555092892625,0.123,0.008,2.94717160227464e-147,CD4/8-MCM5,DIAPH3
9.49987071230378e-152,0.765281117204228,0.625,0.177,4.28140173262107e-147,CD4/8-MCM5,SSRP1
4.03852156529223e-151,0.464080750445567,0.314,0.051,1.8200808990459e-146,CD4/8-MCM5,MSH2
1.69488320217193e-150,0.628559382942755,0.504,0.12,7.63849961554844e-146,CD4/8-MCM5,GGCT
2.57747215153216e-150,0.455100208387785,0.275,0.041,1.16161514925251e-145,CD4/8-MCM5,POLD3
4.54300399281993e-150,0.533532617625733,0.4,0.079,2.04744103948409e-145,CD4/8-MCM5,HADH
1.45516360943143e-149,0.697454266964922,0.473,0.11,6.55813135498557e-145,CD4/8-MCM5,RRM1
6.17590853541124e-149,0.61480794592658,0.436,0.094,2.78335845873914e-144,CD4/8-MCM5,POLD2
9.43354516099879e-149,0.624827463231298,0.382,0.074,4.25151013315893e-144,CD4/8-MCM5,NME1
7.97711076254354e-148,1.53533378346395,0.936,0.601,3.59512427846312e-143,CD4/8-MCM5,TUBA1B
4.8559590849655e-147,0.462745427269099,0.288,0.044,2.18848364041225e-142,CD4/8-MCM5,TOP2A
1.37320919574944e-146,0.9887849396719,0.986,0.888,6.18877920340357e-142,CD4/8-MCM5,PPIA
1.37362401516014e-146,0.279237548365287,0.171,0.017,6.19064871152374e-142,CD4/8-MCM5,CHTF18
6.35746845440266e-145,0.522915671044804,0.414,0.085,2.86518388303019e-140,CD4/8-MCM5,EIF4EBP1
2.14839166226122e-144,0.936020028123855,1,0.998,9.68237154347885e-140,CD4/8-MCM5,ACTB
3.44247551024951e-144,0.32202995268888,0.216,0.027,1.55145486295925e-139,CD4/8-MCM5,PXMP2
4.98196387709788e-141,0.456106585916835,0.339,0.062,2.24527148013047e-136,CD4/8-MCM5,NCAPH2
9.67150210720276e-141,0.985727994719876,0.78,0.296,4.35875256967414e-136,CD4/8-MCM5,SNRPD1
1.69418058943814e-140,1.18664552521137,0.952,0.649,7.63533308047979e-136,CD4/8-MCM5,ENO1
1.45766636895622e-139,0.484182260310557,0.343,0.064,6.56941079161188e-135,CD4/8-MCM5,MSH6
2.20074665678855e-137,0.285949163191839,0.184,0.021,9.91832503281462e-133,CD4/8-MCM5,CENPQ
6.06627870038893e-137,0.540907608532531,0.361,0.072,2.73395048469128e-132,CD4/8-MCM5,ITGB3BP
1.30489829701086e-136,0.565336267926694,0.454,0.106,5.88091564496856e-132,CD4/8-MCM5,NABP2
3.20888955203163e-136,0.65941895241514,0.562,0.154,1.44618234330962e-131,CD4/8-MCM5,UQCC2
1.81694324922879e-133,0.437574406837175,0.302,0.053,8.18859983562433e-129,CD4/8-MCM5,TEX30
1.88978103358663e-132,0.520594401158269,0.389,0.083,8.51686516216823e-128,CD4/8-MCM5,TOPBP1
5.82858676414209e-132,0.31640433644015,0.136,0.012,2.62682748286356e-127,CD4/8-MCM5,ESCO2
2.31096536362265e-131,0.816188148617472,0.611,0.189,1.04150587007746e-126,CD4/8-MCM5,SMC1A
8.81956703296245e-130,0.682670400954843,1,0.995,3.97480247041552e-125,CD4/8-MCM5,PTMA
1.08264411538668e-129,0.369963371583046,0.238,0.035,4.87926049922469e-125,CD4/8-MCM5,MMS22L
1.96256593610555e-129,0.378824391838699,0.243,0.036,8.8448921608405e-125,CD4/8-MCM5,DDX11
2.6058524057064e-129,0.828022729717107,0.995,0.945,1.17440556220376e-124,CD4/8-MCM5,CFL1
7.2289825718296e-129,0.52786312126668,0.414,0.094,3.25795786547217e-124,CD4/8-MCM5,POLR3K
3.62888241916411e-128,1.22849017358581,0.925,0.583,1.63546472866888e-123,CD4/8-MCM5,PKM
3.84689139733457e-127,0.529819758435175,0.409,0.093,1.73371701495074e-122,CD4/8-MCM5,PHF19
1.35594422788188e-126,0.251547443782118,0.171,0.019,6.11096944621805e-122,CD4/8-MCM5,GINS4
2.47943704647298e-126,0.770734678702808,0.65,0.213,1.11743268810444e-121,CD4/8-MCM5,PSMC3
2.67105921557604e-126,0.252646031507071,0.13,0.011,1.20379296727581e-121,CD4/8-MCM5,SPC24
1.30197457828073e-124,0.935869694323066,0.77,0.321,5.86773902939561e-120,CD4/8-MCM5,SIVA1
5.76322587693299e-124,0.746228777958001,0.725,0.256,2.59737063821616e-119,CD4/8-MCM5,LSM3
1.85321185408192e-123,0.391105219949552,0.186,0.023,8.35205518397638e-119,CD4/8-MCM5,BIRC5
1.90398556227474e-123,0.893444158291249,0.705,0.247,8.5808821320598e-119,CD4/8-MCM5,C12orf75
2.02814214450024e-123,0.336457302382578,0.232,0.035,9.14043101683366e-119,CD4/8-MCM5,CDKN3
5.74779691934375e-123,0.324379330706335,0.205,0.028,2.59041711560984e-118,CD4/8-MCM5,UBE2C
1.61293778085343e-122,0.466508641690317,0.332,0.066,7.26918799075024e-118,CD4/8-MCM5,WHSC1
4.67422792076702e-122,1.02155114595962,0.923,0.603,2.10658103933128e-117,CD4/8-MCM5,SLC25A5
7.99449197202592e-122,0.517833337904126,0.411,0.096,3.60295764195264e-117,CD4/8-MCM5,TESC
2.47856971391148e-121,0.659677284565393,0.546,0.157,1.11704179866563e-116,CD4/8-MCM5,MAD2L2
1.8466724959416e-120,0.586609823310309,0.493,0.133,8.32258360470961e-116,CD4/8-MCM5,CBX5
4.9032328577167e-120,1.0750482283878,0.893,0.529,2.20978898431576e-115,CD4/8-MCM5,PGAM1
3.47807319622966e-119,0.686375354304705,0.537,0.157,1.56749802807678e-114,CD4/8-MCM5,LMNB1
2.61870844743145e-118,0.319272099636643,0.262,0.045,1.1801995230884e-113,CD4/8-MCM5,LRR1
4.37897996935377e-118,-0.808811272318114,0.988,0.992,1.97351869258836e-113,CD4/8-MCM5,RPL30
1.54435295311762e-117,0.361619971706719,0.214,0.032,6.96008988911051e-113,CD4/8-MCM5,CEP55
1.88158603311174e-117,0.759841092633772,0.643,0.22,8.479931934028e-113,CD4/8-MCM5,HSPB11
2.55852803850983e-116,0.64220382942278,0.562,0.17,1.15307741639561e-111,CD4/8-MCM5,SAE1
3.20852303768339e-116,0.94307667757293,0.825,0.379,1.44601716262315e-111,CD4/8-MCM5,IDH2
5.71399700208922e-115,0.470835506218432,0.436,0.109,2.57518416890157e-110,CD4/8-MCM5,ACAT2
8.66329510284195e-115,0.706355137696797,0.643,0.219,3.90437383694881e-110,CD4/8-MCM5,HPRT1
3.04619099665002e-114,0.400209965687867,0.291,0.055,1.37285735837023e-109,CD4/8-MCM5,CTPS1
4.22377060496414e-114,0.401761881996251,0.307,0.06,1.90356893624524e-109,CD4/8-MCM5,CENPF
4.2544548337982e-114,0.382835614650976,0.289,0.055,1.91739770449617e-109,CD4/8-MCM5,ICMT
5.42544099573255e-113,0.402768780303299,0.312,0.063,2.44513774795675e-108,CD4/8-MCM5,BARD1
8.76024471794861e-113,0.500212174030611,0.441,0.113,3.94806708948508e-108,CD4/8-MCM5,YEATS4
2.15333328232343e-112,0.422782368878301,0.361,0.081,9.70464243677521e-108,CD4/8-MCM5,FN3KRP
2.60000281197155e-112,0.34902611363751,0.234,0.038,1.17176926729934e-107,CD4/8-MCM5,TPX2
3.61921594814294e-112,0.340211363965632,0.207,0.031,1.63110824350906e-107,CD4/8-MCM5,CCNE2
